Time,TotalAvailable,TotalAppAvailable
403,4400,440
404,4400,440
405,4400,440
406,4400,440
407,4400,440
408,4400,440
409,4400,440
410,4400,440
411,4400,440
412,4400,440
413,4400,440
414,4400,440
415,4400,440
416,4400,440
417,4400,440
418,4400,440
419,4400,440
420,4400,440
421,4400,440
422,4400,440
423,4400,440
424,4400,440
425,4400,440
426,4400,440
427,4400,440
428,4400,440
429,4400,440
430,4400,440
431,4400,440
432,4400,440
433,4400,440
434,4400,440
435,4400,440
436,4400,440
437,4400,440
438,4400,440
439,4400,440
440,4400,440
441,4400,440
442,4400,440
443,4400,440
444,4400,440
445,4400,440
446,4400,440
447,4400,440
448,4400,440
449,4400,440
450,4400,440
451,4400,440
452,4400,440
453,4400,440
454,4400,440
455,4400,440
456,4400,440
457,4400,440
458,4400,440
459,4400,440
460,4400,440
461,4400,440
462,4400,440
463,4400,440
464,4400,440
465,4400,440
466,4400,440
467,4400,440
468,4400,440
469,4400,440
470,4400,440
471,4400,440
472,4400,440
473,4400,440
474,4400,440
475,4400,440
476,4400,440
477,4399,440
478,4399,440
479,4399,440
480,4399,440
481,4399,440
482,4399,440
483,4399,440
484,4399,440
485,4399,440
486,4399,440
487,4399,440
488,4399,440
489,4399,440
490,4399,440
491,4399,440
492,4399,440
493,4399,440
494,4399,440
495,4399,440
496,4399,440
497,4399,440
498,4399,440
499,4399,440
500,4399,440
501,4399,440
502,4399,440
503,4399,440
504,4399,440
505,4399,440
506,4399,440
507,4399,440
508,4399,440
509,4399,440
510,4399,440
511,4399,440
512,4399,440
513,4399,440
514,4399,440
515,4399,440
516,4399,440
517,4399,440
518,4399,440
519,4399,440
520,4399,440
521,4399,440
522,4399,440
523,4399,440
524,4399,440
525,4399,440
526,4399,440
527,4399,440
528,4399,440
529,4399,440
530,4399,440
531,4399,440
532,4399,440
533,4399,440
534,4399,440
535,4399,440
536,4399,440
537,4399,440
538,4399,440
539,4399,440
540,4399,440
541,4399,440
542,4399,440
543,4399,440
544,4399,440
545,4399,440
546,4399,440
547,4399,440
548,4399,440
549,4399,440
550,4399,440
551,4399,440
552,4398,440
553,4398,440
554,4398,440
555,4398,440
556,4398,440
557,4398,440
558,4398,440
559,4398,440
560,4398,440
561,4398,440
562,4398,440
563,4398,440
564,4398,440
565,4398,440
566,4398,440
567,4398,440
568,4398,440
569,4398,440
570,4398,440
571,4398,440
572,4398,440
573,4398,440
574,4398,440
575,4398,440
576,4398,440
577,4398,440
578,4398,440
579,4398,440
580,4398,440
581,4398,440
582,4398,440
583,4398,440
584,4398,440
585,4398,440
586,4398,440
587,4398,440
588,4398,440
589,4398,440
590,4398,440
591,4398,440
592,4398,440
593,4398,440
594,4398,440
595,4398,440
596,4398,440
597,4398,440
598,4398,440
599,4398,440
600,4398,440
601,4398,440
602,4398,440
603,4398,440
604,4398,440
605,4398,440
606,4398,440
607,4398,440
608,4398,440
609,4398,440
610,4398,440
611,4398,440
612,4398,440
613,4398,440
614,4398,440
615,4398,440
616,4398,440
617,4398,440
618,4398,440
619,4398,440
620,4398,440
621,4398,440
622,4398,440
623,4398,440
624,4398,440
625,4398,440
626,4398,440
627,4398,440
628,4398,440
629,4398,440
630,4398,440
631,4398,440
632,4398,440
633,4398,440
634,4398,440
635,4398,440
636,4398,440
637,4398,440
638,4398,440
639,4398,440
640,4398,440
641,4398,440
642,4398,440
643,4398,440
644,4398,440
645,4398,440
646,4398,440
647,4398,440
648,4398,440
649,4398,440
650,4398,440
651,4398,440
652,4398,440
653,4398,440
654,4398,440
655,4398,440
656,4398,440
657,4397,440
658,4397,440
659,4397,440
660,4397,440
661,4397,440
662,4397,440
663,4397,440
664,4397,440
665,4397,440
666,4397,440
667,4397,440
668,4397,440
669,4397,440
670,4397,440
671,4397,440
672,4397,440
673,4397,440
674,4397,440
675,4397,440
676,4397,440
677,4397,440
678,4397,440
679,4397,440
680,4397,440
681,4397,440
682,4397,440
683,4396,440
684,4396,440
685,4396,440
686,4396,440
687,4396,440
688,4396,440
689,4396,440
690,4396,440
691,4396,440
692,4396,440
693,4396,440
694,4396,440
695,4396,440
696,4396,440
697,4396,440
698,4396,440
699,4396,440
700,4396,440
701,4396,440
702,4396,440
703,4396,440
704,4396,440
705,4396,440
706,4396,440
707,4396,440
708,4396,440
709,4396,440
710,4396,440
711,4396,440
712,4396,440
713,4396,440
714,4396,440
715,4396,440
716,4396,440
717,4396,440
718,4396,440
719,4396,440
720,4396,440
721,4396,440
722,4396,440
723,4396,440
724,4396,440
725,4396,440
726,4396,440
727,4396,440
728,4396,440
729,4396,440
730,4396,440
731,4396,440
732,4396,440
733,4396,440
734,4396,440
735,4396,440
736,4396,440
737,4396,440
738,4396,440
739,4396,440
740,4396,440
741,4396,440
742,4396,440
743,4396,440
744,4396,440
745,4396,440
746,4396,440
747,4396,440
748,4396,440
749,4396,440
750,4396,440
751,4396,440
752,4396,440
753,4396,440
754,4396,440
755,4396,440
756,4396,440
757,4396,440
758,4396,440
759,4396,440
760,4396,440
761,4396,440
762,4396,440
763,4396,440
764,4396,440
765,4396,440
766,4396,440
767,4396,440
768,4396,440
769,4396,440
770,4396,440
771,4396,440
772,4396,440
773,4396,440
774,4396,440
775,4396,440
776,4396,440
777,4396,440
778,4396,440
779,4396,440
780,4396,440
781,4396,440
782,4396,440
783,4396,440
784,4396,440
785,4396,440
786,4396,440
787,4396,440
788,4396,440
789,4396,440
790,4396,440
791,4396,440
792,4396,440
793,4396,440
794,4396,440
795,4396,440
796,4396,440
797,4396,440
798,4396,440
799,4396,440
800,4396,440
801,4396,440
802,4396,440
803,4396,440
804,4396,440
805,4396,440
806,4396,440
807,4396,440
808,4396,440
809,4396,440
810,4396,440
811,4396,440
812,4396,440
813,4396,440
814,4396,440
815,4396,440
816,4396,440
817,4396,440
818,4396,440
819,4396,440
820,4396,440
821,4396,440
822,4396,440
823,4396,440
824,4396,440
825,4396,440
826,4396,440
827,4396,440
828,4396,440
829,4396,440
830,4396,440
831,4396,440
832,4396,440
833,4396,440
834,4396,440
835,4396,440
836,4396,440
837,4396,440
838,4396,440
839,4396,440
840,4396,440
841,4396,440
842,4396,440
843,4396,440
844,4396,440
845,4396,440
846,4396,440
847,4396,440
848,4396,440
849,4396,440
850,4396,440
851,4396,440
852,4396,440
853,4396,440
854,4396,440
855,4396,440
856,4396,440
857,4396,440
858,4396,440
859,4396,440
860,4396,440
861,4396,440
862,4396,440
863,4396,440
864,4395,440
865,4395,440
866,4395,440
867,4395,440
868,4395,440
869,4395,440
870,4395,440
871,4395,440
872,4395,440
873,4395,440
874,4395,440
875,4395,440
876,4395,440
877,4395,440
878,4395,440
879,4395,440
880,4395,440
881,4395,440
882,4395,440
883,4395,440
884,4395,440
885,4395,440
886,4395,440
887,4395,440
888,4395,440
889,4395,440
890,4395,440
891,4394,440
892,4394,440
893,4394,440
894,4394,440
895,4394,440
896,4394,440
897,4394,440
898,4394,440
899,4394,440
900,4394,440
901,4394,440
902,4394,440
903,4394,440
904,4394,440
905,4394,440
906,4394,440
907,4394,440
908,4394,440
909,4394,440
910,4394,440
911,4394,440
912,4394,440
913,4394,440
914,4394,440
915,4394,440
916,4394,440
917,4394,440
918,4394,440
919,4394,440
920,4394,440
921,4394,440
922,4394,440
923,4394,440
924,4394,440
925,4394,440
926,4394,440
927,4394,440
928,4394,440
929,4393,440
930,4393,440
931,4393,440
932,4393,440
933,4393,440
934,4393,440
935,4393,440
936,4393,440
937,4393,440
938,4393,440
939,4393,440
940,4393,440
941,4393,440
942,4393,440
943,4393,440
944,4393,440
945,4393,440
946,4393,440
947,4393,440
948,4393,440
949,4393,440
950,4393,440
951,4393,440
952,4393,440
953,4393,440
954,4393,440
955,4393,440
956,4393,440
957,4393,440
958,4393,440
959,4393,440
960,4393,440
961,4393,440
962,4393,440
963,4393,440
964,4393,440
965,4393,440
966,4393,440
967,4393,440
968,4393,440
969,4393,440
970,4393,440
971,4393,440
972,4393,440
973,4393,440
974,4393,440
975,4393,440
976,4393,440
977,4393,440
978,4393,440
979,4393,440
980,4393,440
981,4393,440
982,4393,440
983,4393,440
984,4393,440
985,4393,440
986,4393,440
987,4393,440
988,4393,440
989,4393,440
990,4393,440
991,4393,440
992,4393,440
993,4393,440
994,4393,440
995,4393,440
996,4393,440
997,4393,440
998,4393,440
999,4393,440
1000,4393,440
1001,4393,440
1002,4393,440
1003,4393,440
1004,4393,440
1005,4393,440
1006,4393,440
1007,4393,440
1008,4393,440
1009,4393,440
1010,4393,440
1011,4393,440
1012,4393,440
1013,4393,440
1014,4393,440
1015,4393,440
1016,4393,440
1017,4393,440
1018,4393,440
1019,4393,440
1020,4393,440
1021,4393,440
1022,4393,440
1023,4393,440
1024,4393,440
1025,4393,440
1026,4393,440
1027,4393,440
1028,4393,440
1029,4393,440
1030,4393,440
1031,4393,440
1032,4393,440
1033,4393,440
1034,4393,440
1035,4393,440
1036,4393,440
1037,4393,440
1038,4393,440
1039,4393,440
1040,4393,440
1041,4393,440
1042,4393,440
1043,4393,440
1044,4393,440
1045,4393,440
1046,4393,440
1047,4393,440
1048,4393,440
1049,4393,440
1050,4393,440
1051,4393,440
1052,4393,440
1053,4393,440
1054,4393,440
1055,4393,440
1056,4393,440
1057,4393,440
1058,4393,440
1059,4393,440
1060,4393,440
1061,4393,440
1062,4393,440
1063,4393,440
1064,4393,440
1065,4393,440
1066,4393,440
1067,4393,440
1068,4393,440
1069,4393,440
1070,4393,440
1071,4393,440
1072,4393,440
1073,4393,440
1074,4393,440
1075,4393,440
1076,4393,440
1077,4393,440
1078,4393,440
1079,4393,440
1080,4393,440
1081,4393,440
1082,4393,440
1083,4393,440
1084,4393,440
1085,4393,440
1086,4393,440
1087,4393,440
1088,4393,440
1089,4393,440
1090,4393,440
1091,4393,440
1092,4393,440
1093,4393,440
1094,4393,440
1095,4393,440
1096,4393,440
1097,4393,440
1098,4393,440
1099,4393,440
1100,4393,440
1101,4393,440
1102,4393,440
1103,4393,440
1104,4393,440
1105,4393,440
1106,4393,440
1107,4393,440
1108,4393,440
1109,4393,440
1110,4393,440
1111,4393,440
1112,4393,440
1113,4393,440
1114,4393,440
1115,4393,440
1116,4393,440
1117,4393,440
1118,4393,440
1119,4393,440
1120,4393,440
1121,4393,440
1122,4393,440
1123,4393,440
1124,4393,440
1125,4393,440
1126,4393,440
1127,4393,440
1128,4393,440
1129,4393,440
1130,4393,440
1131,4393,440
1132,4393,440
1133,4393,440
1134,4392,440
1135,4392,440
1136,4392,440
1137,4392,440
1138,4392,440
1139,4392,440
1140,4392,440
1141,4392,440
1142,4392,440
1143,4392,440
1144,4392,440
1145,4392,440
1146,4392,440
1147,4392,440
1148,4392,440
1149,4392,440
1150,4392,440
1151,4392,440
1152,4392,440
1153,4392,440
1154,4392,440
1155,4392,440
1156,4392,440
1157,4392,440
1158,4392,440
1159,4392,440
1160,4392,440
1161,4392,440
1162,4392,440
1163,4392,440
1164,4392,440
1165,4392,440
1166,4392,440
1167,4392,440
1168,4392,440
1169,4392,440
1170,4392,440
1171,4392,440
1172,4392,440
1173,4392,440
1174,4392,440
1175,4392,440
1176,4392,440
1177,4392,440
1178,4392,440
1179,4392,440
1180,4392,440
1181,4392,440
1182,4392,440
1183,4392,440
1184,4392,440
1185,4392,440
1186,4392,440
1187,4392,440
1188,4392,440
1189,4392,440
1190,4392,440
1191,4392,440
1192,4392,440
1193,4392,440
1194,4392,440
1195,4392,440
1196,4392,440
1197,4392,440
1198,4392,440
1199,4392,440
1200,4392,440
1201,4392,440
1202,4392,440
1203,4392,440
1204,4392,440
1205,4392,440
1206,4392,440
1207,4392,440
1208,4392,440
1209,4392,440
1210,4392,440
1211,4392,440
1212,4392,440
1213,4392,440
1214,4392,440
1215,4392,440
1216,4392,440
1217,4392,440
1218,4392,440
1219,4392,440
1220,4392,440
1221,4392,440
1222,4392,440
1223,4392,440
1224,4392,440
1225,4392,440
1226,4392,440
1227,4392,440
1228,4392,440
1229,4392,440
1230,4392,440
1231,4392,440
1232,4392,440
1233,4392,440
1234,4392,440
1235,4392,440
1236,4392,440
1237,4392,440
1238,4392,440
1239,4392,440
1240,4392,440
1241,4392,440
1242,4392,440
1243,4392,440
1244,4392,440
1245,4392,440
1246,4392,440
1247,4392,440
1248,4392,440
1249,4392,440
1250,4392,440
1251,4392,440
1252,4392,440
1253,4392,440
1254,4392,440
1255,4392,440
1256,4392,440
1257,4392,440
1258,4392,440
1259,4392,440
1260,4392,440
1261,4392,440
1262,4392,440
1263,4392,440
1264,4392,440
1265,4392,440
1266,4392,440
1267,4392,440
1268,4392,440
1269,4392,440
1270,4392,440
1271,4392,440
1272,4392,440
1273,4392,440
1274,4392,440
1275,4392,440
1276,4392,440
1277,4392,440
1278,4392,440
1279,4392,440
1280,4392,440
1281,4392,440
1282,4392,440
1283,4392,440
1284,4392,440
1285,4392,440
1286,4392,440
1287,4392,440
1288,4392,440
1289,4392,440
1290,4392,440
1291,4392,440
1292,4392,440
1293,4392,440
1294,4392,440
1295,4392,440
1296,4392,440
1297,4392,440
1298,4392,440
1299,4392,440
1300,4392,440
1301,4392,440
1302,4392,440
1303,4392,440
1304,4392,440
1305,4392,440
1306,4392,440
1307,4392,440
1308,4392,440
1309,4392,440
1310,4392,440
1311,4392,440
1312,4392,440
1313,4392,440
1314,4392,440
1315,4392,440
1316,4392,440
1317,4392,440
1318,4392,440
1319,4392,440
1320,4392,440
1321,4392,440
1322,4392,440
1323,4392,440
1324,4392,440
1325,4391,440
1326,4391,440
1327,4391,440
1328,4391,440
1329,4391,440
1330,4391,440
1331,4391,440
1332,4391,440
1333,4391,440
1334,4391,440
1335,4391,440
1336,4391,440
1337,4391,440
1338,4391,440
1339,4391,440
1340,4391,440
1341,4391,440
1342,4391,440
1343,4391,440
1344,4391,440
1345,4391,440
1346,4391,440
1347,4391,440
1348,4391,440
1349,4391,440
1350,4391,440
1351,4391,440
1352,4391,440
1353,4391,440
1354,4391,440
1355,4391,440
1356,4391,440
1357,4391,440
1358,4391,440
1359,4391,440
1360,4391,440
1361,4391,440
1362,4391,440
1363,4391,440
1364,4391,440
1365,4391,440
1366,4391,440
1367,4391,440
1368,4390,440
1369,4390,440
1370,4390,440
1371,4390,440
1372,4390,440
1373,4390,440
1374,4390,440
1375,4390,440
1376,4390,440
1377,4390,440
1378,4390,440
1379,4390,440
1380,4390,440
1381,4390,440
1382,4390,440
1383,4390,440
1384,4390,440
1385,4390,440
1386,4390,440
1387,4390,440
1388,4390,440
1389,4390,440
1390,4390,440
1391,4390,440
1392,4390,440
1393,4390,440
1394,4390,440
1395,4390,440
1396,4390,440
1397,4390,440
1398,4390,440
1399,4390,440
1400,4390,440
1401,4390,440
1402,4390,440
1403,4390,440
1404,4390,440
1405,4390,440
1406,4390,440
1407,4390,440
1408,4390,440
1409,4390,440
1410,4390,440
1411,4390,440
1412,4390,440
1413,4390,440
1414,4390,440
1415,4390,440
1416,4390,440
1417,4390,440
1418,4390,440
1419,4390,440
1420,4390,440
1421,4390,440
1422,4390,440
1423,4390,440
1424,4390,440
1425,4390,440
1426,4390,440
1427,4390,440
1428,4390,440
1429,4390,440
1430,4390,440
1431,4390,440
1432,4390,440
1433,4390,440
1434,4390,440
1435,4390,440
1436,4390,440
1437,4390,440
1438,4390,440
1439,4390,440
1440,4390,440
1441,4390,440
1442,4390,440
1443,4390,440
1444,4390,440
1445,4390,440
1446,4390,440
1447,4390,440
1448,4390,440
1449,4390,440
1450,4390,440
1451,4390,440
1452,4390,440
1453,4390,440
1454,4390,440
1455,4390,440
1456,4390,440
1457,4390,440
1458,4390,440
1459,4390,440
1460,4390,440
1461,4390,440
1462,4390,440
1463,4389,440
1464,4389,440
1465,4389,440
1466,4389,440
1467,4389,440
1468,4389,440
1469,4389,440
1470,4389,440
1471,4389,440
1472,4389,440
1473,4389,440
1474,4389,440
1475,4389,440
1476,4389,440
1477,4389,440
1478,4389,440
1479,4389,440
1480,4389,440
1481,4389,440
1482,4389,440
1483,4389,440
1484,4389,440
1485,4389,440
1486,4389,440
1487,4389,440
1488,4389,440
1489,4389,440
1490,4389,440
1491,4389,440
1492,4389,440
1493,4389,440
1494,4389,440
1495,4389,440
1496,4389,440
1497,4389,440
1498,4389,440
1499,4389,440
1500,4389,440
1501,4389,440
1502,4389,440
1503,4389,440
1504,4389,440
1505,4389,440
1506,4389,440
1507,4389,440
1508,4389,440
1509,4389,440
1510,4389,440
1511,4389,440
1512,4389,440
1513,4389,440
1514,4389,440
1515,4389,440
1516,4389,440
1517,4389,440
1518,4389,440
1519,4389,440
1520,4389,440
1521,4389,440
1522,4389,440
1523,4389,440
1524,4389,440
1525,4389,440
1526,4389,440
1527,4389,440
1528,4389,440
1529,4389,440
1530,4389,440
1531,4389,440
1532,4389,440
1533,4389,440
1534,4389,440
1535,4389,440
1536,4389,440
1537,4389,440
1538,4389,440
1539,4389,440
1540,4389,440
1541,4389,440
1542,4389,440
1543,4389,440
1544,4389,440
1545,4389,440
1546,4389,440
1547,4389,440
1548,4389,440
1549,4389,440
1550,4389,440
1551,4389,440
1552,4389,440
1553,4389,440
1554,4389,440
1555,4389,440
1556,4388,440
1557,4388,440
1558,4388,440
1559,4388,440
1560,4388,440
1561,4388,440
1562,4388,440
1563,4388,440
1564,4388,440
1565,4388,440
1566,4388,440
1567,4388,440
1568,4388,440
1569,4388,440
1570,4388,440
1571,4388,440
1572,4388,440
1573,4388,440
1574,4388,440
1575,4388,440
1576,4388,440
1577,4388,440
1578,4388,440
1579,4388,440
1580,4388,440
1581,4388,440
1582,4388,440
1583,4388,440
1584,4388,440
1585,4388,440
1586,4388,440
1587,4388,440
1588,4387,440
1589,4387,440
1590,4386,440
1591,4386,440
1592,4386,440
1593,4386,440
1594,4386,440
1595,4386,440
1596,4386,440
1597,4386,440
1598,4386,440
1599,4386,440
1600,4386,440
1601,4386,440
1602,4386,440
1603,4385,440
1604,4385,440
1605,4385,440
1606,4385,440
1607,4385,440
1608,4385,440
1609,4385,440
1610,4385,440
1611,4385,440
1612,4385,440
1613,4385,440
1614,4385,440
1615,4385,440
1616,4385,440
1617,4385,440
1618,4385,440
1619,4385,440
1620,4385,440
1621,4385,440
1622,4385,440
1623,4385,440
1624,4385,440
1625,4385,440
1626,4385,440
1627,4385,440
1628,4384,440
1629,4384,440
1630,4384,440
1631,4384,440
1632,4384,440
1633,4384,440
1634,4384,440
1635,4384,440
1636,4384,440
1637,4384,440
1638,4384,440
1639,4384,440
1640,4384,440
1641,4384,440
1642,4384,440
1643,4384,440
1644,4384,440
1645,4384,440
1646,4384,440
1647,4384,440
1648,4384,440
1649,4384,440
1650,4384,440
1651,4384,440
1652,4384,440
1653,4384,440
1654,4384,440
1655,4384,440
1656,4384,440
1657,4384,440
1658,4384,440
1659,4384,440
1660,4384,440
1661,4384,440
1662,4384,440
1663,4384,440
1664,4384,440
1665,4384,440
1666,4384,440
1667,4384,440
1668,4384,440
1669,4384,440
1670,4384,440
1671,4384,440
1672,4384,440
1673,4384,440
1674,4383,440
1675,4383,440
1676,4383,440
1677,4383,440
1678,4383,440
1679,4383,440
1680,4383,440
1681,4383,440
1682,4383,440
1683,4383,440
1684,4383,440
1685,4383,440
1686,4383,440
1687,4383,440
1688,4383,440
1689,4383,440
1690,4383,440
1691,4383,440
1692,4383,440
1693,4383,440
1694,4383,440
1695,4383,440
1696,4383,440
1697,4383,440
1698,4383,440
1699,4383,440
1700,4383,440
1701,4383,440
1702,4383,440
1703,4383,440
1704,4383,440
1705,4383,440
1706,4383,440
1707,4383,440
1708,4383,440
1709,4383,440
1710,4383,440
1711,4383,440
1712,4383,440
1713,4383,440
1714,4383,440
1715,4383,440
1716,4383,440
1717,4383,440
1718,4383,440
1719,4383,440
1720,4383,440
1721,4383,440
1722,4383,440
1723,4383,440
1724,4383,440
1725,4383,440
1726,4383,440
1727,4383,440
1728,4383,440
1729,4383,440
1730,4383,440
1731,4383,440
1732,4383,440
1733,4383,440
1734,4383,440
1735,4383,440
1736,4383,440
1737,4383,440
1738,4383,440
1739,4383,440
1740,4383,440
1741,4383,440
1742,4383,440
1743,4383,440
1744,4383,440
1745,4383,440
1746,4383,440
1747,4383,440
1748,4383,440
1749,4382,440
1750,4382,440
1751,4382,440
1752,4382,440
1753,4382,440
1754,4382,440
1755,4382,440
1756,4382,440
1757,4382,440
1758,4382,440
1759,4382,440
1760,4382,440
1761,4382,440
1762,4382,440
1763,4382,440
1764,4382,440
1765,4382,440
1766,4382,440
1767,4382,440
1768,4382,440
1769,4382,440
1770,4382,440
1771,4382,440
1772,4382,440
1773,4382,440
1774,4382,440
1775,4382,440
1776,4382,440
1777,4382,440
1778,4382,440
1779,4382,440
1780,4382,440
1781,4382,440
1782,4382,440
1783,4382,440
1784,4382,440
1785,4382,440
1786,4382,440
1787,4382,440
1788,4382,440
1789,4382,440
1790,4382,440
1791,4382,440
1792,4382,440
1793,4382,440
1794,4382,440
1795,4382,440
1796,4382,440
1797,4382,440
1798,4382,440
1799,4382,440
1800,4382,440
1801,4382,440
1802,4382,440
1803,4382,440
1804,4382,440
1805,4382,440
1806,4382,440
1807,4382,440
1808,4382,440
1809,4382,440
1810,4382,440
1811,4382,440
1812,4382,440
1813,4382,440
1814,4382,440
1815,4382,440
1816,4382,440
1817,4382,440
1818,4382,440
1819,4382,440
1820,4382,440
1821,4382,440
1822,4382,440
1823,4382,440
1824,4382,440
1825,4382,440
1826,4382,440
1827,4382,440
1828,4382,440
1829,4382,440
1830,4382,440
1831,4382,440
1832,4382,440
1833,4382,440
1834,4382,440
1835,4382,440
1836,4382,440
1837,4382,440
1838,4382,440
1839,4382,440
1840,4382,440
1841,4382,440
1842,4382,440
1843,4382,440
1844,4382,440
1845,4382,440
1846,4382,440
1847,4382,440
1848,4382,440
1849,4382,440
1850,4382,440
1851,4382,440
1852,4382,440
1853,4382,440
1854,4382,440
1855,4382,440
1856,4382,440
1857,4382,440
1858,4382,440
1859,4382,440
1860,4382,440
1861,4382,440
1862,4382,440
1863,4382,440
1864,4382,440
1865,4382,440
1866,4382,440
1867,4382,440
1868,4382,440
1869,4382,440
1870,4382,440
1871,4382,440
1872,4382,440
1873,4382,440
1874,4382,440
1875,4382,440
1876,4382,440
1877,4382,440
1878,4382,440
1879,4382,440
1880,4382,440
1881,4382,440
1882,4382,440
1883,4382,440
1884,4382,440
1885,4382,440
1886,4382,440
1887,4382,440
1888,4382,440
1889,4382,440
1890,4382,440
1891,4382,440
1892,4382,440
1893,4382,440
1894,4382,440
1895,4382,440
1896,4382,440
1897,4382,440
1898,4382,440
1899,4382,440
1900,4382,440
1901,4382,440
1902,4382,440
1903,4382,440
1904,4382,440
1905,4382,440
1906,4382,440
1907,4382,440
1908,4382,440
1909,4382,440
1910,4382,440
1911,4382,440
1912,4382,440
1913,4382,440
1914,4382,440
1915,4382,440
1916,4382,440
1917,4382,440
1918,4382,440
1919,4382,440
1920,4382,440
1921,4382,440
1922,4382,440
1923,4382,440
1924,4382,440
1925,4382,440
1926,4382,440
1927,4382,440
1928,4382,440
1929,4382,440
1930,4382,440
1931,4382,440
1932,4382,440
1933,4382,440
1934,4382,440
1935,4382,440
1936,4382,440
1937,4382,440
1938,4382,440
1939,4382,440
1940,4382,440
1941,4382,440
1942,4382,440
1943,4382,440
1944,4382,440
1945,4382,440
1946,4382,440
1947,4382,440
1948,4382,440
1949,4382,440
1950,4382,440
1951,4382,440
1952,4382,440
1953,4382,440
1954,4382,440
1955,4382,440
1956,4382,440
1957,4382,440
1958,4382,440
1959,4382,440
1960,4382,440
1961,4382,440
1962,4382,440
1963,4382,440
1964,4382,440
1965,4382,440
1966,4382,440
1967,4382,440
1968,4382,440
1969,4382,440
1970,4382,440
1971,4382,440
1972,4382,440
1973,4382,440
1974,4382,440
1975,4382,440
1976,4382,440
1977,4382,440
1978,4382,440
1979,4382,440
1980,4382,440
1981,4382,440
1982,4382,440
1983,4382,440
1984,4382,440
1985,4382,440
1986,4382,440
1987,4382,440
1988,4382,440
1989,4382,440
1990,4382,440
1991,4382,440
1992,4382,440
1993,4382,440
1994,4382,440
1995,4382,440
1996,4382,440
1997,4382,440
1998,4382,440
1999,4382,440
2000,4382,440
2001,4382,440
2002,4382,440
2003,4382,440
2004,4382,440
2005,4382,440
2006,4382,440
2007,4382,440
2008,4382,440
2009,4382,440
2010,4382,440
2011,4382,440
2012,4382,440
2013,4382,440
2014,4382,440
2015,4383,440
2016,4383,440
2017,4383,440
2018,4383,440
2019,4383,440
2020,4383,440
2021,4383,440
2022,4383,440
2023,4383,440
2024,4383,440
2025,4383,440
2026,4383,440
2027,4383,440
2028,4383,440
2029,4383,440
2030,4383,440
2031,4383,440
2032,4383,440
2033,4383,440
2034,4383,440
2035,4383,440
2036,4383,440
2037,4383,440
2038,4383,440
2039,4383,440
2040,4383,440
2041,4383,440
2042,4383,440
2043,4383,440
2044,4383,440
2045,4383,440
2046,4383,440
2047,4383,440
2048,4383,440
2049,4383,440
2050,4383,440
2051,4383,440
2052,4383,440
2053,4383,440
2054,4383,440
2055,4383,440
2056,4383,440
2057,4383,440
2058,4383,440
2059,4383,440
2060,4383,440
2061,4383,440
2062,4383,440
2063,4383,440
2064,4383,440
2065,4383,440
2066,4383,440
2067,4383,440
2068,4383,440
2069,4383,440
2070,4383,440
2071,4383,440
2072,4383,440
2073,4383,440
2074,4383,440
2075,4383,440
2076,4383,440
2077,4383,440
2078,4383,440
2079,4383,440
2080,4383,440
2081,4383,440
2082,4383,440
2083,4383,440
2084,4383,440
2085,4383,440
2086,4383,440
2087,4383,440
2088,4383,440
2089,4383,440
2090,4383,440
2091,4383,440
2092,4383,440
2093,4383,440
2094,4383,440
2095,4383,440
2096,4383,440
2097,4383,440
2098,4383,440
2099,4383,440
2100,4383,440
2101,4383,440
2102,4383,440
2103,4383,440
2104,4383,440
2105,4383,440
2106,4383,440
2107,4383,440
2108,4383,440
2109,4383,440
2110,4383,440
2111,4383,440
2112,4383,440
2113,4383,440
2114,4383,440
2115,4383,440
2116,4383,440
2117,4383,440
2118,4383,440
2119,4383,440
2120,4383,440
2121,4383,440
2122,4383,440
2123,4383,440
2124,4383,440
2125,4383,440
2126,4383,440
2127,4383,440
2128,4383,440
2129,4383,440
2130,4383,440
2131,4383,440
2132,4383,440
2133,4383,440
2134,4383,440
2135,4383,440
2136,4383,440
2137,4383,440
2138,4383,440
2139,4383,440
2140,4383,440
2141,4383,440
2142,4383,440
2143,4383,440
2144,4383,440
2145,4383,440
2146,4383,440
2147,4383,440
2148,4383,440
2149,4383,440
2150,4383,440
2151,4383,440
2152,4383,440
2153,4383,440
2154,4383,440
2155,4383,440
2156,4383,440
2157,4383,440
2158,4383,440
2159,4383,440
2160,4383,440
2161,4383,440
2162,4382,440
2163,4382,440
2164,4382,440
2165,4382,440
2166,4382,440
2167,4382,440
2168,4382,440
2169,4382,440
2170,4382,440
2171,4382,440
2172,4382,440
2173,4382,440
2174,4382,440
2175,4382,440
2176,4382,440
2177,4382,440
2178,4382,440
2179,4382,440
2180,4382,440
2181,4382,440
2182,4382,440
2183,4382,440
2184,4382,440
2185,4382,440
2186,4382,440
2187,4382,440
2188,4382,440
2189,4382,440
2190,4382,440
2191,4382,440
2192,4382,440
2193,4382,440
2194,4382,440
2195,4382,440
2196,4382,440
2197,4382,440
2198,4382,440
2199,4382,440
2200,4382,440
2201,4381,440
2202,4381,440
2203,4381,440
2204,4381,440
2205,4381,440
2206,4381,440
2207,4381,440
2208,4381,440
2209,4381,440
2210,4381,440
2211,4381,440
2212,4381,440
2213,4381,440
2214,4381,440
2215,4381,440
2216,4381,440
2217,4380,440
2218,4380,440
2219,4380,440
2220,4380,440
2221,4380,440
2222,4380,440
2223,4380,440
2224,4380,440
